id2,url,asin,brand,pcategory1,title,listprice,techdetails,proddescrshort,proddescrlong,imageurl,modelno,itemweight,length,width,height
1613,16397304,5113581587,[17140],"[23948, 64, 1022, 15649]","[17140, 20595, 23826, 1200, 3001, 37721, 132, 27625, 9083]",246.59,"[17140, 83792, 4217, 20595, 23826, 6662, 421536, 715, 7, 3268, 1981363, 17857, 1604, 12, 177382, 126, 4, 13888, 2777, 20, 0, 1073, 624, 40, 6136, 888035, 797721, 8106, 254, 1226, 427, 9081, 33, 6384, 0, 421536, 743, 7, 4120, 115726, 10384, 9578, 4, 551, 177382, 0, 4170, 10424, 0, 1618544, 0, 405, 8488, 3760, 67, 852734, 0, 23536, 3579, 0, 1204, 5724, 17140, 3647, 1022, 5106, 188615, 9324, 6662, 7318, 48142, 140071, 650, 83792, 4217, 20595, 23826, 1200]",[0],"[0, 17140, 83792, 4217, 20595, 23826, 6662, 421536, 715, 7, 3268, 1981363, 17857, 1604, 12, 177382, 126, 4, 13888, 2777, 20, 0, 1073, 624, 40, 6136, 888035, 797721, 8106, 254, 1226, 427, 9081, 33, 6384, 0, 421536, 743, 7, 4120, 115726, 10384, 9578, 4, 551, 177382, 0, 4170, 10424, 2158, 650, 7867, 405, 8488, 3760, 67, 1462, 2041, 23536, 3579, 0, 1204, 5724, 17140, 3647, 1022, 5106, 188615, 9324, 6662, 7318, 48142, 140071, 650, 83792, 4217, 20595, 23826, 1200]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 2688, 66, 303, 66, 1702, 66, 5123, 66, 0, 643, 0, 643, 0]",,18.75,,,
1614,16401834,61357022791,"[100219, 28693]",[1266],"[23522, 2895, 2032, 181131, 4925, 1617, 1434]",119.0,"[4287, 4, 660, 2032, 269, 5, 8328, 2676, 4, 51, 22410, 1331, 10654, 799, 4, 812742, 1119, 1181, 1622, 81, 1534, 1234, 18483, 4, 89, 724]","[23522, 2895, 2032, 181131, 4925, 1617, 400, 22, 427, 5, 2740, 65, 7, 3984, 20, 12611, 95, 624, 120799, 763, 4, 7, 3296, 724, 379908, 20791, 6585, 1144, 4, 753, 30, 7, 1085, 686, 6, 2037, 124, 2740, 4033, 4, 615, 105577, 2032, 1436, 20, 111, 81, 1534, 972, 1234, 4206, 4, 89, 571467, 10275, 680, 1320, 5, 293, 270, 123, 945, 6034, 33, 4696, 93, 5, 1122, 33, 0, 23, 975, 95, 2886, 4, 20980, 1514, 11059, 9114, 62, 1320, 5, 7680, 35, 101328]","[23522, 2895, 2032, 181131, 4925, 1617, 1434, 11401, 269, 4, 753, 30, 269, 4753, 1301, 4753, 3509, 7862, 8328, 12155, 4, 51, 4287, 2032, 269, 18, 35, 705, 20, 120799, 763, 83, 246, 52167, 4, 0, 6034, 29384, 35, 764, 246, 3, 595, 7695, 4, 866, 10686, 34221, 1258, 400, 22, 427, 5, 615, 205283, 18652, 29000, 144, 62, 35, 135, 20, 3, 95, 2886, 4, 20980, 1514, 1111, 3, 6833, 540491, 5, 615, 6785, 8033, 0, 6937, 4, 1884, 791, 892, 1234, 30, 11354, 3668, 1234, 305, 838, 8661, 791, 3628, 22410, 1331, 10654, 11841, 799, 5, 35, 13380, 8974, 147, 360, 203, 812742, 1119, 1181, 3238, 3421, 19, 371, 10308, 4, 2832, 12, 35, 4681, 1111, 82871, 4095, 12, 991, 18652, 4, 706560, 1234, 9157, 26357, 1352, 3159, 20, 3, 205, 786, 184, 18, 718, 3235, 913, 1111, 3, 972, 1122, 11071, 12, 7, 892, 215, 2866, 68650, 14819, 5, 2676, 279, 9239, 22323, 4, 2032, 6034, 1780, 1682, 5, 8328, 4, 1122, 10275, 35, 1436, 5, 1122, 2687, 23174, 1855, 2032, 30707, 30707, 2032, 52167, 52167, 11396, 6009, 5680, 4067, 4, 51, 3764, 30, 111, 81, 1534, 13484, 2415, 1234, 18483, 4, 89, 724, 5946, 8, 325, 78, 246, 3, 983, 1582, 33, 69491, 2230, 4448, 23522, 3047, 12941, 35625, 67, 104, 1140, 11107, 671, 4212, 3791, 222, 1140, 1660, 4794, 24910, 33, 9644, 35240, 0, 17837, 6, 254, 1465, 428405, 33, 168, 4776, 3589, 685, 20, 65655, 31941, 304, 33, 1046, 799, 685, 0, 6, 4687, 752, 4, 7, 56668, 868, 5, 2437, 543]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5078, 66, 1702, 66, 1797, 66, 520, 66, 0, 643, 0]",,,,,
1615,16561011,8589638085,[18441],"[5629, 17, 961]","[18441, 10663, 1074, 4859, 9062, 20, 2649, 982, 3452]",43.88,"[10230, 20, 10663, 285, 11263, 19436, 2649, 390, 3156, 8931, 12, 126, 18, 3, 1081, 26, 187, 8, 3, 706]","[23, 18441, 10663, 1074, 4859, 9062, 20, 2649, 982, 3452, 2761, 1481, 2037, 1142, 3, 88994, 63, 11, 4709, 4776, 20, 307, 1930, 2921, 4252, 416, 155, 36, 710, 26, 1330, 3544, 390, 12, 0, 23, 7917, 2649, 390, 3156, 42, 90, 1398, 16193, 37034, 4, 89, 5380, 2439, 1158039]","[18441, 10663, 1074, 4859, 9062, 20, 2649, 982, 3452, 10230, 20, 10663, 285, 11263, 19436, 2649, 390, 3156, 9333, 3544, 390, 26, 7, 159, 424, 8931, 12, 126, 18, 3, 1081, 26, 187, 8, 3, 706]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2384, 66, 4661, 66, 4705, 66, 2843, 66, 0, 643, 0]",K38085US,1.4,7.2,5.3,2.9
1616,16611081,81235001519,[109542],"[2942, 2695]","[500639, 1444, 982, 16718, 12, 3389, 4, 3389, 81]",0.0,"[12703, 4, 11708, 23840, 12, 3389, 12703, 11708, 2218, 972]","[23, 982, 16718, 12, 3389, 4, 3389, 81, 743, 7, 1398, 4, 11708, 23840, 12, 35, 1934158, 8967, 20, 7, 2649, 1588, 10136, 4, 2649, 1362663]","[500639, 1444, 982, 16718, 12, 3389, 4, 3389, 81, 12703, 4, 11708, 23840, 12, 3389, 12703, 11708, 2218, 972, 4448, 1588, 10136, 4, 2649, 2218]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5123, 66, 580, 66, 539, 66, 2119, 66, 0, 643, 0]",IH-IP2006,,6.85,4.4,2.65
1617,8033031,65297719790,[28438],[4590],"[28438, 17837, 277312, 34031, 713855, 250764, 6489, 4590, 10869]",18.82,"[149, 4452, 3603, 36771, 3885, 13177, 4871, 93549, 2171, 323]","[28438, 1465, 412, 366, 2635, 390, 1262, 397, 4, 0, 1449, 24, 0, 5, 366, 7, 9239, 4, 3544, 1465, 1131846, 28438, 1465, 1226, 959, 5, 10428, 254, 763, 4179, 8, 11100, 2239, 11646, 2714, 605, 3761, 11100, 8226, 4, 6139, 4, 6121, 240, 331491, 28438, 1465, 10153, 24, 7272, 25, 7, 5263, 4871, 28019, 2171, 270617, 28438, 2597, 1465, 10153, 24, 3, 7038, 130, 5, 3979, 35, 705, 254, 4, 24, 663, 12, 5459, 231, 705, 421040, 1465, 3979, 11, 4776, 20, 123, 4452, 1278645]",[0],"[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2919, 66, 750, 66, 4853, 66, 513, 66, 0, 643, 0]",PE197711,0.53,3.0,0.75,0.4
1618,9189431,2521529805,[96184],"[2942, 2695]","[96184, 625181, 267495, 26051, 12, 28512, 104854]",11.54,"[96184, 267495, 1015242, 104854]","[408, 94876, 12367, 366, 1124, 502, 20, 44, 267495, 0]",[0],"[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2509, 66, 3636, 66, 296, 66, 750, 66, 0, 643, 0]",DVM-60SE/4,0.3,3.8,2.5,1.0
1619,14917702,9244700172,[0],"[23948, 64, 1022, 15649]","[302881, 625, 1552513, 4536, 625, 15083, 6191]",239.94,"[381, 1087, 1731, 6034, 6191, 1731, 9758, 22028, 4299, 12, 644, 352, 4, 12503, 142]","[23, 302881, 625, 1552513, 4536, 625, 15083, 1827, 1787, 8, 4, 57, 327, 12, 11823, 5454, 33, 0, 1111, 29, 7, 2239, 8451, 12, 4026, 78, 741, 4, 5542, 26774, 251382, 77, 302881, 78, 13788, 624, 7, 22028, 4299, 12, 644, 352, 4, 12503, 142, 279, 4404, 15824, 3801, 78, 431275, 3034, 448, 48531, 4, 154, 2959, 78, 282, 390, 1240996]","[302881, 625, 1552513, 4536, 625, 15083, 2468, 7, 22028, 4299, 12, 644, 352, 4, 12503, 142, 6191, 15824, 3942, 78, 10551, 3034, 448, 48531, 154, 2959, 78, 282, 7, 390, 2792, 381, 1087, 1731, 6034, 381, 5542, 692, 6191, 1731, 9758, 23730, 902, 20, 5542, 3669, 1847, 2106, 5784, 33, 37781, 126, 42484, 1623, 4, 12716, 428]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2241, 66, 419, 66, 3822, 66, 7025, 66, 0, 643, 0]",900E,4.0,,,
1620,10756069,3399100998,[128122],"[7586, 17, 961]","[128122, 5670, 20101, 982, 19096]",14.88,"[52399, 623, 20101, 390, 12338, 102, 7, 6145, 390, 12338]",[0],"[52399, 623, 20101, 390, 12338, 102, 7, 6145, 390, 12338, 84171, 1481, 2037, 3311, 390, 9416, 35632, 1847]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2618, 66, 3133, 66, 4907, 66, 7025, 66, 0, 643, 0]",IU2PS,0.1,6.8,4.9,2.2
1621,10929831,89596314021,[131834],"[5629, 17, 961]","[207894, 0, 190120, 47110, 12025, 4545, 483, 36799, 18832]",44.82,[1547],"[207894, 0, 190120, 47110, 12025, 4545, 483, 36799, 18832]","[2468, 1204, 1517, 17, 131834, 47110, 12025, 14147, 4545, 24857, 982, 5106, 0, 17, 390, 1681, 17, 8757, 14549, 9066, 1915, 17, 982, 1681, 4191, 9667, 17, 6872, 18037, 11897, 17, 162348, 70949, 13099, 15512, 17, 12343, 147, 251, 2393, 982, 14454, 17, 8757, 14549, 2597, 12424, 9066, 1915, 17, 982, 1681, 4191, 9667, 17, 6872, 18037, 11897, 17, 162348, 70949, 12491, 15512, 5062, 17, 4727, 375, 17, 3247, 1534, 17, 7751, 2393, 13036, 9688, 17, 3822, 17, 5206, 17845, 13099, 15512, 17, 12343, 147, 251, 2393, 982, 14454, 17, 8757, 14549, 38322, 7506, 17, 22537, 20222, 100787, 395618, 520, 2293, 1065, 12574, 872, 296, 1065]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5184, 66, 4819, 66, 5206, 66, 381, 66, 0, 643, 0]",14021,3.4,9.25,8.5,4.0
1622,14922593,8648664259,[0],"[23948, 64, 1022, 15649]","[111753, 9034, 1772, 7619, 15466, 1770, 32996, 5188, 950, 392, 1772]",30.94,"[149, 21723, 1827, 17557, 4, 22869, 2913, 4, 144, 6344, 25091, 8047, 1677]","[11570, 4, 8068, 2425, 20, 111753, 9034, 1772, 7619, 15466, 1770, 0, 408, 10686, 24, 159, 12, 10102, 21723, 1827, 17557, 4, 1860537, 23, 24788, 5456, 10220, 0, 23, 111753, 9034, 1772, 7619, 15466, 1770, 32996, 24, 3889, 647, 4, 144, 12, 427, 724, 0]","[111753, 9034, 1772, 7619, 15466, 1770, 32996, 5188, 950, 392, 1772, 81, 4816, 312, 149, 21723, 1827, 17557, 4, 22869, 2913, 4, 144, 6344, 12, 1406, 2239, 4593, 8077, 1677, 10632, 5, 5304, 11167, 64472, 12, 3399, 7923, 362284, 1127]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2384, 66, 3014, 66, 5042, 66, 3014, 66, 0, 643, 0]",64259,4.569,,,
1623,11088899,71682998224,[55989],"[1122, 5711]","[55989, 0, 9591, 1122, 2804]",34.88,"[149, 9180, 763, 8, 7, 6255, 1830, 3, 55989, 0, 11, 0, 77, 7312, 6258, 1122, 983, 601, 3, 171, 244, 624, 8, 7, 24403, 428, 20, 22410, 1331, 28686, 12842, 14950, 12, 187, 5361, 1701, 4, 70508, 40846, 1339, 16, 3421, 19, 11206, 3, 983, 5, 1185, 35, 575284]","[55989, 9591, 1122, 2804]","[1122, 1122, 17, 25854, 1294, 41578, 25854, 4, 17975, 10230, 1331, 4, 10381, 12842, 14950, 12, 187, 5361, 126, 15477, 11248, 58612, 4, 40672, 14950, 23953, 21906, 4776, 4120, 31267, 1339, 1481, 1196, 31562, 4, 1352, 2468, 15832, 4774, 474, 4, 860, 8950, 12856, 6258, 20, 22410, 1301, 28100, 4448, 313, 5343, 3140, 474, 4, 12842, 8753]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4741, 66, 4449, 66, 750, 66, 4204, 66, 0, 643, 0]",DVD-224BLK,4.05,12.0,10.5,4.0
1624,13069820,75712040316,"[15534, 194, 1228]","[533, 2695]","[15534, 194, 1228, 2149371, 29085, 10939, 652, 6790, 10680, 76389]",29.88,"[16928, 18, 586, 2077, 67, 360, 4724, 10939, 16928, 18, 2365, 2077, 67, 360, 4724, 10939, 3170, 1915, 10939]","[3349, 7, 3618, 1301, 1701, 236, 1301, 1972, 269, 1952, 4, 7, 3586, 15362, 12536, 3816, 4, 0, 10939, 1301, 10080, 29085, 38350, 39, 366, 7, 3618, 1301, 34340, 269, 1972, 4, 254, 474, 805064, 2156, 912061, 3704, 1226, 19, 5, 778, 3, 17164, 6, 3, 735, 2466, 20, 97, 860, 33, 799, 0]","[16928, 18, 586, 2077, 67, 360, 4724, 10939, 16928, 18, 2365, 2077, 67, 360, 4724, 10939, 3170, 1915, 10939, 3170, 4953, 146841, 6037, 10230, 20, 12536, 12893, 80, 2393, 15362, 5350, 4, 1301, 1972, 269, 1952]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2333, 66, 4741, 66, 263, 66, 882, 66, 0, 643, 0]",40316,0.5,9.0,5.4,1.575
1625,13077600,80873670644,[2799],[15461],"[2799, 0, 2099, 6787, 2879]",194.84,"[2567, 786, 6869, 2587, 2861, 64526, 4026, 467366]","[665, 3, 171, 502, 57, 6, 35, 2799, 2158, 38767, 4026, 296011, 0, 16216, 19382, 8, 2799, 2158, 38767, 2567, 20530, 135, 20, 35, 5402, 5, 2698, 3185, 4173, 3688, 4, 3544, 14743, 538025]","[2567, 786, 6869, 2587, 2861, 64526, 4026, 467366, 0, 16216, 19382, 26130, 4173, 3688, 4, 3544, 14743, 763]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 1564, 66, 5287, 66, 2122, 66, 1797, 66, 0, 643, 0]",Q3675A,9.9,24.0,23.85,12.8
1626,13214506,74061713815,[9712],[4590],"[9712, 0, 18448, 384456, 444323, 41715, 2814, 8381, 4590, 10869]",76.88,"[18448, 41715, 1465, 4431, 167834, 1465, 1262]","[199, 9712, 1465, 7587, 266, 2288, 2750, 5, 1425, 2635, 538025, 3854, 9712, 46, 1524, 40, 733, 1233, 397, 447, 5, 1425, 16, 9712, 1465, 6206, 4333, 397, 763, 4, 375, 11107, 20, 3, 7230, 296011]","[18448, 41715, 1465, 4431, 10230, 20, 27119, 89265, 0, 2814, 25858, 8381, 0, 1065, 167834, 1465, 1262]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4854, 66, 2659, 66, 470, 66, 385, 66, 0, 643, 0]",M25664H70,0.8,5.4,1.8,0.09
1627,13216134,72518466033,[2799],"[23948, 64, 1022, 15649]","[2799, 0, 5081, 497818, 987, 3414]",94.88,"[650, 156733, 937, 873, 149, 126, 20, 24655, 11829, 8931, 12, 3101, 3589, 6448, 1339]","[2799, 270, 0, 13542, 156733, 937, 873, 11, 40, 2315, 1134254, 992, 12, 3101, 3589, 6448, 5350, 4, 867, 847544, 11090, 1630, 6206, 105577, 447001, 35958, 23916, 30, 6448, 847988, 21080, 12, 7, 1219, 6, 69650, 4, 8106, 1662086, 987, 873, 11, 22208, 4776, 20, 2799, 113985, 11829, 4, 734703, 117392, 0]","[650, 156733, 937, 873, 149, 126, 20, 24655, 11829, 8931, 12, 3101, 3589, 6448, 1339, 67, 2985, 17, 2122, 360, 375]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 3653, 66, 3542, 66, 4889, 66, 4035, 66, 0, 643, 0]",Q1421A,7.02,34.2,4.95,4.5
1628,13376608,9263624489,[71425],"[5629, 17, 961]","[71425, 31120, 31706, 237730, 10477, 3642]",56.63,"[11455, 11263, 62, 5, 31120, 1054, 32926, 6737, 12, 3271, 7461, 16229, 4163, 7636]","[23, 31706, 237730, 10477, 3642, 11, 891, 5, 1926, 62, 5, 31120, 22323, 11263, 4, 11, 6289, 6, 375, 852, 10733, 11808, 706506, 194, 830, 35, 18396, 3, 10477, 624, 7, 808, 3425, 221, 685, 6889, 4, 136, 32926, 26706, 12, 848, 19, 120, 152, 5, 561, 516291, 80, 2183, 637, 5114, 715, 1765, 12, 1080, 2425, 4, 6734, 213, 40, 6994, 16229, 4163, 7636, 4, 6453, 2019, 366, 1806, 1897, 699052, 23, 7449, 1119, 3560, 106475, 3, 358, 359, 22, 427, 5, 176, 848, 4395, 466253, 2198, 12716, 4, 24750, 3, 31706, 383, 601, 7, 6453, 19363, 1318, 20, 28731, 867, 703145]","[2817, 2468, 11455, 11263, 62, 5, 31120, 1054, 32926, 6737, 12, 3271, 7461, 16229, 4163, 7636, 6083, 375, 852, 10733, 11808]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2241, 66, 646, 66, 2122, 66, 419, 66, 0, 643, 0]",TBM015US,2.36,16.62,13.0,2.5
1629,14178191,4447606832,[77949],"[5141, 2056]","[20837, 4073, 232, 21173]",42.64,"[9386, 10632, 1616, 7920, 1623, 7461, 9907, 3171, 18, 7, 25986, 4126, 33, 1588]","[23, 20837, 4073, 232, 21173, 11, 4776, 20, 623, 2744, 20837, 187, 42575, 4, 11768, 4, 331, 0, 23, 9907, 42, 27, 6012, 18, 7, 25986, 18, 3, 4126, 33, 18, 3, 1588, 12, 9180, 5179, 6, 35, 20837, 1184566, 23, 9907, 624, 40, 6994, 428, 12, 13466, 3, 171, 5179, 481, 4, 7, 6453, 1109483, 1616, 7920, 499277]","[2817, 2468, 149, 623, 2744, 4340, 21591, 4, 11768, 4, 331, 15362, 9386, 10632, 1616, 7920, 1623, 7461, 9907, 3171, 18, 7, 25986, 4126, 33, 1588]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2650, 66, 3088, 66, 4842, 66, 2659, 66, 0, 643, 0]",SHA1,1.96,16.0,6.0,4.0
1630,14249493,64109211940,[26203],"[5629, 17, 961]","[26203, 652, 22867, 5314, 0, 3165, 4330, 17, 12842, 6022, 1797, 360, 1797]",1363.5,"[0, 26934, 30928, 12536, 409772, 8931, 12, 121614, 4, 9011, 14931, 6742, 1627, 5908, 4, 89, 452, 0, 2097008, 358, 120, 27, 30440, 8, 3, 6160, 33, 5267, 5, 1417, 106, 0, 0, 289785, 3417, 7034, 18, 5145, 14716, 86749, 25478, 16950, 4, 1255897, 2468, 0, 474, 1082, 22, 42, 27, 5881, 30, 98, 3140, 0, 2110, 7940, 32, 537, 9170, 18, 44, 551, 0, 18, 1604, 244, 8, 3575, 157, 263, 360, 263, 4, 392, 0, 244, 8, 10080, 4, 241451, 0, 3575, 0, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 652, 22867, 5314, 5314, 17725, 7272, 1604, 601, 1124, 2996, 213, 12813, 3, 12648, 6, 4402, 4, 37744, 10639, 1137, 154, 29, 12319, 4, 7906, 1978, 24, 0, 29963, 134, 8, 15421, 527, 469124, 652, 22867, 5314, 270, 1147, 2219, 6, 17788, 1226, 126, 20, 154, 3, 23487, 31417, 4030, 17253, 6, 6134, 2, 2307, 18, 123, 0, 30928, 4, 3772, 7940, 15370, 8, 3575, 62, 5, 237, 8, 589565, 9331, 2219, 6, 0]",[0],"[0, 26934, 30928, 12536, 409772, 8931, 12, 121614, 4, 9011, 14931, 6742, 1627, 5908, 4, 89, 452, 0, 2097008, 358, 120, 27, 30440, 8, 3, 6160, 33, 5267, 5, 1417, 106, 0, 0, 289785, 3417, 7034, 18, 5145, 14716, 86749, 25478, 16950, 4, 1255897, 2468, 242, 474, 1082, 22, 42, 27, 5881, 30, 98, 3140, 855339, 23953, 2110, 7940, 32, 537, 9170, 18, 44, 551, 980839, 10864, 18, 1604, 244, 8, 3575, 157, 263, 360, 263, 4, 392, 0, 63149, 244, 8, 10080, 4, 241451, 315999, 2932, 3575, 334725, 227282, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 652, 22867, 5314, 5314, 17725, 7272, 1604, 601, 1124, 2996, 213, 12813, 3, 12648, 6, 4402, 4, 37744, 10639, 1137, 154, 29, 12319, 4, 7906, 1978, 24, 0, 29963, 134, 8, 15421, 527, 469124, 652, 22867, 5314, 270, 1147, 2219, 6, 17788, 1226, 126, 20, 154, 3, 23487, 31417, 4030, 17253, 6, 6134, 2, 2307, 18, 123, 0, 30928, 4, 3772, 7940, 15370, 8, 3575, 62, 5, 237, 8, 589565, 9331, 2219, 6, 0]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 3014, 66, 168, 66, 5099, 66, 303, 66, 0, 643, 0, 643, 0]",115164,144.0,,,
1631,14541906,85463000136,[802488],"[3915, 4, 21697, 2695]","[143995, 250898, 18991, 34756]",28.01,"[32724, 2635, 3350, 22514, 6898, 2536, 2492, 16542, 50831, 3209, 428, 5, 1425, 2456, 8106]","[143995, 987, 250898, 18991, 20, 106, 4507, 1410118, 3094, 1006, 19, 5, 2456, 35, 7715, 18991, 4753, 4, 41282, 14793, 62, 5, 4748, 10800, 22514, 6898, 5, 5459, 98, 1604, 8693, 19, 5, 4095, 3159, 19, 245, 122, 228873, 652, 397, 8800, 17340, 2379, 8339, 28403, 10675, 16, 768, 1918, 150, 1371, 6, 790, 7, 4774, 2287, 715, 1215, 899, 5, 1425, 35, 1352, 11, 6668, 1919832]","[143995, 250898, 18991, 34756, 11200, 9034, 22514, 6898, 23, 283243, 114441, 3425, 20, 8429, 516, 7049, 2479, 5, 35, 1352, 4, 19610, 102, 3, 250898, 12, 4496, 4575, 4, 3166, 516, 3159, 231, 67236, 34756, 2468, 22808, 3425, 20, 6209, 67, 132, 6209, 22626, 7671, 6083, 652, 397, 2047, 7686, 2379, 19194, 2000, 107537, 7193, 5239, 5802, 2269, 1352, 7671, 6050, 23285, 2977, 10354, 50853, 25891, 18991, 4753, 4, 321, 41282]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 3839, 66, 3606, 66, 308, 66, 7025, 66, 0, 643, 0]",GP2A1EN,0.6,10.9,5.1,3.5
1632,14554425,1034387330,[15338],[15461],"[15338, 0, 5670, 483, 8230, 11084]",39.84,"[238760, 537, 5725, 10572, 12, 268, 2450, 4026, 8931, 12, 54257, 4026, 405175, 7513, 24618, 48, 36, 20368, 157, 304462, 12, 82179, 4291, 6, 753]","[23, 15338, 0, 5670, 483, 8230, 11084, 11, 7, 71233, 537, 5725, 10572, 16, 11, 159, 12, 268, 2450, 2149182, 405175, 7513, 24618, 472, 4333, 762, 397, 29, 134, 29, 334, 13200, 4, 63383, 1617609, 1855, 3, 15338, 0, 5670, 483, 8230, 11084, 11, 663, 12, 54257, 4026, 146, 405175, 7513, 24618, 155, 36, 20368, 432123]","[15338, 0, 5670, 483, 8230, 11084, 238760, 537, 5725, 10572, 11, 159, 12, 268, 2450, 4026, 405175, 7513, 24618, 472, 4333, 762, 397, 20, 63383, 334, 4, 13200, 4256, 12, 6453, 5149, 8931, 12, 54257, 4026, 405175, 7513, 24618, 48, 36, 20368, 157, 304462, 12, 82179, 4291, 6, 753, 44487, 0, 10572, 786, 20, 853053, 5725, 516, 10313, 12, 3544, 4026]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2119, 66, 2618, 66, 3563, 66, 5287, 66, 0, 643, 0]",Epson T068120-D2,0.15,1.0,1.0,1.0
1633,14554345,8585421318,"[2123, 12168]","[2942, 2695]","[2123, 12168, 652, 10547, 3915, 2123]",17.59,"[2123, 12168, 652, 10547, 3915, 2123, 97388, 20, 8606, 968, 13718, 28, 1352, 358, 11, 11205, 5, 1185, 123, 268, 8950, 1301, 1775594, 22456, 1082, 435, 7, 4120, 4684, 5897, 33, 30234, 0, 3583, 1082, 366, 7, 187, 12, 35, 21561, 4, 1000604, 3915, 1848, 4776, 20, 123, 268, 8950, 4753, 2651, 1497, 4, 7323, 1504, 1425, 35, 1352, 11, 4395, 6668, 878, 416, 5836, 4581, 3078, 32926, 6737, 830, 4906, 8753, 4, 321, 3271, 6872, 32926, 4098, 2152, 1465, 1376, 17710, 4098, 878, 1352, 358, 20061, 3271, 30, 1352, 48085, 4163, 7636, 5309, 2019, 4, 4684, 5897, 1006, 12, 427, 3868, 80, 18424, 1588, 878, 1352, 358, 20061, 3271, 30, 1352, 4, 715, 563, 1847, 83, 36, 8, 126, 2307, 8, 3010, 3087, 1071, 1335, 4264, 635, 441]",[0],"[97388, 20, 8606, 968, 13718, 28, 1352, 358, 11, 11205, 5, 1185, 123, 268, 8950, 1301, 1775594, 22456, 1082, 435, 7, 4120, 4684, 5897, 33, 30234, 0, 3583, 1082, 366, 7, 187, 12, 35, 21561, 4, 1000604, 1204, 6083, 17907, 1204, 2977, 22782, 54783, 4859, 54427, 6392, 21359, 3915, 1848, 4776, 20, 123, 268, 8950, 4753, 2651, 1497, 4, 7323, 1504, 1425, 35, 1352, 11, 4395, 6668, 878, 416, 5836, 4581, 3078, 32926, 6737, 830, 4906, 8753, 4, 321, 3271, 6872, 32926, 4098, 2152, 1465, 1376, 17710, 4098, 878, 1352, 358, 20061, 3271, 30, 1352, 48085, 4163, 7636, 5309, 2019, 4, 4684, 5897, 1006, 12, 427, 3868, 80, 18424, 1588, 878, 1352, 358, 20061, 3271, 30, 1352, 4, 715, 563, 1847, 83, 36, 8, 126, 2307, 8, 3010, 3087, 1071, 1335, 4264, 635, 441]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 2384, 66, 4661, 66, 4089, 66, 507, 66, 0, 643, 0, 643, 0]",152256,0.5,7.5,7.0,4.75
1634,14860244,88131750711,[174110],"[5629, 17, 961]","[174110, 1113463, 2879, 20, 3674, 10680, 11362, 483]",83.7,"[671, 1218, 509, 936, 0, 2859, 786, 17710, 7920, 428]","[23, 174110, 1113463, 2879, 20, 3674, 10680, 11362, 11, 7, 716, 4, 2916, 1113463, 574319, 84517, 6038, 35, 866, 605, 924, 4, 713, 35, 866, 252, 1144, 18, 35, 454381, 23, 6931, 7920, 428, 4, 7917, 332, 4, 170, 4432, 5553, 112, 28, 4833, 427, 5, 292374]","[174110, 1113463, 2879, 20, 3674, 10680, 11362, 671, 1218, 509, 936, 0, 2859, 786, 5062, 2396, 19436, 332, 4, 170, 4432, 5553, 17710, 7920, 428, 261, 2240, 2683, 12, 1852, 3942]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4713, 66, 385, 66, 470, 66, 539, 66, 0, 643, 0]",GKM561RKIT,4.4,16.25,10.25,6.5
